year,age,sex,people
1996,72,M,599
1996,73,M,529
1996,74,M,491
1996,75,M,498
1996,76,M,336
1996,77,M,232
1996,78,M,210
1996,79,M,232
1996,80,M,270
1996,81,M,243
1996,82,M,233
1996,83,M,208
1996,84,M,154
1996,85,M,149
1996,86,M,92
1996,87,M,62
1996,88,M,55
1996,89,M,40
1996,90,M,52
1996,91,M,50
1996,92,M,21
1996,93,M,18
1996,94,M,10
1996,95,M,8
1996,96,M,10
1996,97,M,7
1996,98,M,0
1996,99,M,1
1996,100,M,2
1996,0,F,656
1996,1,F,540
1996,2,F,692
1996,3,F,749
1996,4,F,731
1996,5,F,664
1996,6,F,692
1996,7,F,745
1996,8,F,713
1996,9,F,684
1996,10,F,711
1996,11,F,751
1996,12,F,758
1996,13,F,837
1996,14,F,840
1996,15,F,846
1996,16,F,853
1996,17,F,928
1996,18,F,929
1996,19,F,1074
1996,20,F,1105
1996,21,F,1117
1996,22,F,1213
1996,23,F,1141
1996,24,F,1252
1996,25,F,1147
1996,26,F,1171
1996,27,F,1057
1996,28,F,1165
1996,29,F,1172
1996,30,F,1115
1996,31,F,1148
1996,32,F,1091
1996,33,F,1116
1996,34,F,1067
1996,35,F,1000
1996,36,F,966
1996,37,F,1021
1996,38,F,995
1996,39,F,1037
1996,40,F,969
1996,41,F,977
1996,42,F,926
1996,43,F,888
1996,44,F,879
1996,45,F,968
1996,46,F,997
1996,47,F,1067
1996,48,F,1040
1996,49,F,1071
1996,50,F,850
1996,51,F,768
1996,52,F,916
1996,53,F,892
1996,54,F,879
1996,55,F,977
1996,56,F,1007
1996,57,F,989
1996,58,F,1027
1996,59,F,962
1996,60,F,972
1996,61,F,896
1996,62,F,1020
1996,63,F,947
1996,64,F,942
1996,65,F,1024
1996,66,F,931
1996,67,F,929
1996,68,F,936
1996,69,F,839
1996,70,F,881
1996,71,F,843
1996,72,F,811
1996,73,F,749
1996,74,F,753
1996,75,F,648
1996,76,F,452
1996,77,F,377
1996,78,F,357
1996,79,F,383
1996,80,F,444
1996,81,F,441
1996,82,F,381
1996,83,F,368
1996,84,F,285
1996,85,F,238
1996,86,F,205
1996,87,F,156
1996,88,F,109
1996,89,F,67
1996,90,F,107
1996,91,F,82
1996,92,F,73
1996,93,F,51
1996,94,F,33
1996,95,F,30
1996,96,F,18
1996,97,F,15
1996,98,F,22
1996,99,F,5
1996,100,F,8
1997,0,M,646
1997,1,M,655
1997,2,M,643
1997,3,M,656
1997,4,M,810
1997,5,M,664
1997,6,M,757
1997,7,M,772
1997,8,M,742
1997,9,M,722
1997,10,M,771
1997,11,M,805
1997,12,M,804
1997,13,M,834
1997,14,M,883
1997,15,M,879
1997,16,M,907
1997,17,M,941
1997,18,M,995
1997,19,M,1019
1997,20,M,1034
1997,21,M,1117
1997,22,M,1178
1997,23,M,1244
1997,24,M,1180
1997,25,M,1158
1997,26,M,1221
1997,27,M,1206
1997,28,M,1145
1997,29,M,1162
1997,30,M,1186
1997,31,M,1148
1997,32,M,1179
1997,33,M,982
1997,34,M,1002
1997,35,M,943
1997,36,M,935
1997,37,M,1006
1997,38,M,941
1997,39,M,893
1997,40,M,973
1997,41,M,946
1997,42,M,865
1997,43,M,824
1997,44,M,837
1997,45,M,856
1997,46,M,822
1997,47,M,876
1997,48,M,932
1997,49,M,903
1997,50,M,908
1997,51,M,785
1997,52,M,604
1997,53,M,747
1997,54,M,770
1997,55,M,752
1997,56,M,890
1997,57,M,823
1997,58,M,833
1997,59,M,743
1997,60,M,722
1997,61,M,800
1997,62,M,813
1997,63,M,833
1997,64,M,727
1997,65,M,798
1997,66,M,833
1997,67,M,728
1997,68,M,706
1997,69,M,702
1997,70,M,668
1997,71,M,627
1997,72,M,622
1997,73,M,587
1997,74,M,529
1997,75,M,463
1997,76,M,471
1997,77,M,320
1997,78,M,223
1997,79,M,190
1997,80,M,228
1997,81,M,249
1997,82,M,208
1997,83,M,223
1997,84,M,189
1997,85,M,124
1997,86,M,128
1997,87,M,79
1997,88,M,53
1997,89,M,38
1997,90,M,32
1997,91,M,42
1997,92,M,35
1997,93,M,14
1997,94,M,14
1997,95,M,10
1997,96,M,6
1997,97,M,7
1997,98,M,7
1997,99,M,0
1997,100,M,3
1997,0,F,608
1997,1,F,642
1997,2,F,548
1997,3,F,681
1997,4,F,753
1997,5,F,737
1997,6,F,681
1997,7,F,695
1997,8,F,751
1997,9,F,722
1997,10,F,686
1997,11,F,723
1997,12,F,748
1997,13,F,758
1997,14,F,846
1997,15,F,851
1997,16,F,862
1997,17,F,848
1997,18,F,938
1997,19,F,928
1997,20,F,1084
1997,21,F,1089
1997,22,F,1109
1997,23,F,1175
1997,24,F,1129
1997,25,F,1242
1997,26,F,1132
1997,27,F,1143
1997,28,F,1043
1997,29,F,1115
1997,30,F,1146
1997,31,F,1123
1997,32,F,1148
1997,33,F,1086
1997,34,F,1118
1997,35,F,1056
1997,36,F,1007
1997,37,F,990
1997,38,F,1040
1997,39,F,992
1997,40,F,1043
1997,41,F,972
1997,42,F,971
1997,43,F,923
1997,44,F,879
1997,45,F,884
1997,46,F,973
1997,47,F,988
1997,48,F,1063
1997,49,F,1027
1997,50,F,1069
1997,51,F,849
1997,52,F,768
1997,53,F,910
1997,54,F,893
1997,55,F,896
1997,56,F,966
1997,57,F,1006
1997,58,F,977
1997,59,F,1015
1997,60,F,951
1997,61,F,955
1997,62,F,882
1997,63,F,1011
1997,64,F,944
1997,65,F,917
1997,66,F,1017
1997,67,F,927
1997,68,F,912
1997,69,F,919
1997,70,F,832
1997,71,F,869
1997,72,F,832
1997,73,F,778
1997,74,F,748
1997,75,F,750
1997,76,F,633
1997,77,F,434
1997,78,F,359
1997,79,F,347
1997,80,F,371
1997,81,F,416
1997,82,F,408
1997,83,F,349
1997,84,F,331
1997,85,F,255
1997,86,F,215
1997,87,F,174
1997,88,F,134
1997,89,F,95
1997,90,F,65
1997,91,F,94
1997,92,F,75
1997,93,F,61
1997,94,F,46
1997,95,F,31
1997,96,F,24
1997,97,F,14
1997,98,F,11
1997,99,F,16
1997,100,F,8
1998,0,M,611
1998,1,M,637
1998,2,M,644
1998,3,M,646
1998,4,M,655
1998,5,M,798
1998,6,M,666
1998,7,M,765
1998,8,M,760
1998,9,M,746
1998,10,M,731
1998,11,M,759
1998,12,M,820
1998,13,M,807
1998,14,M,837
1998,15,M,895
1998,16,M,884
1998,17,M,909
1998,18,M,942
1998,19,M,979
1998,20,M,1035
1998,21,M,1044
1998,22,M,1098
1998,23,M,1153
1998,24,M,1217
1998,25,M,1160
1998,26,M,1139
1998,27,M,1212
1998,28,M,1171
1998,29,M,1087
1998,30,M,1129
1998,31,M,1152
1998,32,M,1092
1998,33,M,1150
1998,34,M,981
1998,35,M,1001
1998,36,M,932
1998,37,M,931
1998,38,M,991
1998,39,M,923
1998,40,M,895
1998,41,M,967
1998,42,M,947
1998,43,M,870
1998,44,M,817
1998,45,M,823
1998,46,M,851
1998,47,M,841
1998,48,M,865
1998,49,M,921
1998,50,M,893
1998,51,M,891
1998,52,M,772
1998,53,M,596
1998,54,M,739
1998,55,M,760
1998,56,M,729
1998,57,M,875
1998,58,M,808
1998,59,M,817
1998,60,M,730
1998,61,M,716
1998,62,M,797
1998,63,M,805
1998,64,M,811
1998,65,M,719
1998,66,M,778
1998,67,M,809
1998,68,M,714
1998,69,M,672
1998,70,M,681
1998,71,M,633
1998,72,M,607
1998,73,M,608
1998,74,M,548
1998,75,M,491
1998,76,M,435
1998,77,M,439
1998,78,M,303
1998,79,M,210
1998,80,M,179
1998,81,M,195
1998,82,M,227
1998,83,M,184
1998,84,M,191
1998,85,M,158
1998,86,M,99
1998,87,M,119
1998,88,M,64
1998,89,M,40
1998,90,M,26
1998,91,M,29
1998,92,M,27
1998,93,M,20
1998,94,M,14
1998,95,M,12
1998,96,M,5
1998,97,M,5
1998,98,M,7
1998,99,M,4
1998,100,M,2
1998,0,F,597
1998,1,F,603
1998,2,F,630
1998,3,F,556
1998,4,F,675
1998,5,F,745
1998,6,F,736
1998,7,F,693
1998,8,F,709
1998,9,F,748
1998,10,F,725
1998,11,F,677
1998,12,F,727
1998,13,F,748
1998,14,F,767
1998,15,F,857
1998,16,F,852
1998,17,F,868
1998,18,F,858
1998,19,F,924
1998,20,F,935
1998,21,F,1072
1998,22,F,1078
1998,23,F,1080
1998,24,F,1129
1998,25,F,1078
1998,26,F,1190
1998,27,F,1093
1998,28,F,1087
1998,29,F,1032
1998,30,F,1085
1998,31,F,1134
1998,32,F,1099
1998,33,F,1128
1998,34,F,1092
1998,35,F,1115
1998,36,F,1058
1998,37,F,1013
1998,38,F,991
1998,39,F,1037
1998,40,F,977
1998,41,F,1035
1998,42,F,970
1998,43,F,981
1998,44,F,906
1998,45,F,873
1998,46,F,882
1998,47,F,969
1998,48,F,990
1998,49,F,1061
1998,50,F,1020
1998,51,F,1049
1998,52,F,841
1998,53,F,764
1998,54,F,905
1998,55,F,878
1998,56,F,879
1998,57,F,961
1998,58,F,997
1998,59,F,962
1998,60,F,997
1998,61,F,943
1998,62,F,948
1998,63,F,876
1998,64,F,1000
1998,65,F,949
1998,66,F,914
1998,67,F,1013
1998,68,F,912
1998,69,F,900
1998,70,F,913
1998,71,F,831
1998,72,F,862
1998,73,F,806
1998,74,F,763
1998,75,F,726
1998,76,F,736
1998,77,F,608
1998,78,F,415
1998,79,F,341
1998,80,F,341
1998,81,F,362
1998,82,F,381
1998,83,F,363
1998,84,F,319
1998,85,F,306
1998,86,F,211
1998,87,F,195
1998,88,F,158
1998,89,F,124
1998,90,F,87
1998,91,F,47
1998,92,F,66
1998,93,F,59
1998,94,F,45
1998,95,F,39
1998,96,F,27
1998,97,F,21
1998,98,F,11
1998,99,F,9
1998,100,F,17
1999,0,M,616
1999,1,M,597
1999,2,M,625
1999,3,M,646
1999,4,M,651
1999,5,M,655
1999,6,M,797
1999,7,M,682
1999,8,M,779
1999,9,M,762
1999,10,M,741
1999,11,M,735
1999,12,M,759
1999,13,M,826
1999,14,M,812
1999,15,M,842
1999,16,M,889
1999,17,M,888
1999,18,M,916
1999,19,M,935
1999,20,M,986
1999,21,M,1019
1999,22,M,1029
1999,23,M,1094
1999,24,M,1129
1999,25,M,1183
1999,26,M,1136
1999,27,M,1098
1999,28,M,1149
1999,29,M,1134
1999,30,M,1045
1999,31,M,1096
1999,32,M,1122
1999,33,M,1058
1999,34,M,1132
1999,35,M,969
1999,36,M,986
1999,37,M,925
1999,38,M,935
1999,39,M,985
1999,40,M,915
1999,41,M,891
1999,42,M,952
1999,43,M,945
1999,44,M,866
1999,45,M,815
1999,46,M,812
1999,47,M,843
1999,48,M,833
1999,49,M,853
1999,50,M,916
1999,51,M,891
1999,52,M,882
1999,53,M,763
1999,54,M,593
1999,55,M,725
1999,56,M,745
1999,57,M,728
1999,58,M,868
1999,59,M,799
1999,60,M,776
1999,61,M,719
1999,62,M,706
1999,63,M,787
1999,64,M,780
1999,65,M,799
1999,66,M,715
1999,67,M,764
1999,68,M,774
1999,69,M,695
1999,70,M,640
1999,71,M,670
1999,72,M,613
1999,73,M,585
1999,74,M,561
1999,75,M,509
1999,76,M,468
1999,77,M,409
1999,78,M,409
1999,79,M,279
1999,80,M,194
1999,81,M,160
1999,82,M,174
1999,83,M,196
1999,84,M,159
1999,85,M,168
1999,86,M,137
1999,87,M,86
1999,88,M,108
1999,89,M,51
1999,90,M,29
1999,91,M,16
1999,92,M,19
1999,93,M,18
1999,94,M,17
1999,95,M,12
1999,96,M,8
1999,97,M,5
1999,98,M,4
1999,99,M,3
1999,100,M,4
1999,0,F,613
1999,1,F,577
1999,2,F,616
1999,3,F,623
1999,4,F,562
1999,5,F,672
1999,6,F,736
1999,7,F,732
1999,8,F,687
1999,9,F,715
1999,10,F,745
1999,11,F,723
1999,12,F,702
1999,13,F,722
1999,14,F,756
1999,15,F,770
1999,16,F,869
1999,17,F,854
1999,18,F,861
1999,19,F,858
1999,20,F,924
1999,21,F,921
1999,22,F,1061
1999,23,F,1057
1999,24,F,1058
1999,25,F,1091
1999,26,F,1041
1999,27,F,1163
1999,28,F,1047
1999,29,F,1078
1999,30,F,1008
1999,31,F,1064
1999,32,F,1108
1999,33,F,1094
1999,34,F,1108
1999,35,F,1097
1999,36,F,1111
1999,37,F,1046
1999,38,F,1006
1999,39,F,999
1999,40,F,1025
1999,41,F,982
1999,42,F,1029
1999,43,F,964
1999,44,F,981
1999,45,F,902
1999,46,F,871
1999,47,F,878
1999,48,F,967
1999,49,F,981
1999,50,F,1060
1999,51,F,1011
1999,52,F,1040
1999,53,F,840
1999,54,F,755
1999,55,F,897
1999,56,F,860
1999,57,F,871
1999,58,F,962
1999,59,F,993
1999,60,F,951
1999,61,F,986
1999,62,F,932
1999,63,F,933
1999,64,F,866
1999,65,F,983
1999,66,F,925
1999,67,F,915
1999,68,F,1002
1999,69,F,891
1999,70,F,877
1999,71,F,890
1999,72,F,814
1999,73,F,854
1999,74,F,792
1999,75,F,747
1999,76,F,705
1999,77,F,709
1999,78,F,585
1999,79,F,389
1999,80,F,318
1999,81,F,319
1999,82,F,341
1999,83,F,359
1999,84,F,334
1999,85,F,288
1999,86,F,293
1999,87,F,189
1999,88,F,169
1999,89,F,137
1999,90,F,103
1999,91,F,73
1999,92,F,39
1999,93,F,47
1999,94,F,43
1999,95,F,36
1999,96,F,28
1999,97,F,18
1999,98,F,15
1999,99,F,7
1999,100,F,20
2000,0,M,610
2000,1,M,605
2000,2,M,591
2000,3,M,624
2000,4,M,642
2000,5,M,662
2000,6,M,656
2000,7,M,786
2000,8,M,691
2000,9,M,791
2000,10,M,759
2000,11,M,746
2000,12,M,735
2000,13,M,773
2000,14,M,841
2000,15,M,820
2000,16,M,852
2000,17,M,886
2000,18,M,886
2000,19,M,929
2000,20,M,923
2000,21,M,977
2000,22,M,1012
2000,23,M,1003
2000,24,M,1068
2000,25,M,1098
2000,26,M,1153
2000,27,M,1110
2000,28,M,1069
2000,29,M,1095
2000,30,M,1082
2000,31,M,1014
2000,32,M,1047
2000,33,M,1088
2000,34,M,1057
2000,35,M,1115
2000,36,M,959
2000,37,M,959
2000,38,M,919
2000,39,M,937
2000,40,M,969
2000,41,M,908
2000,42,M,882
2000,43,M,953
2000,44,M,937
2000,45,M,864
2000,46,M,814
2000,47,M,804
2000,48,M,849
2000,49,M,833
2000,50,M,842
2000,51,M,906
2000,52,M,876
2000,53,M,871
2000,54,M,756
2000,55,M,595
2000,56,M,718
2000,57,M,740
2000,58,M,711
2000,59,M,847
2000,60,M,800
2000,61,M,770
2000,62,M,710
2000,63,M,695
2000,64,M,773
2000,65,M,754
2000,66,M,785
2000,67,M,703
2000,68,M,752
2000,69,M,735
2000,70,M,677
2000,71,M,615
2000,72,M,632
2000,73,M,571
2000,74,M,573
2000,75,M,522
2000,76,M,478
2000,77,M,440
2000,78,M,383
2000,79,M,368
2000,80,M,256
2000,81,M,173
2000,82,M,152
2000,83,M,168
2000,84,M,181
2000,85,M,148
2000,86,M,152
2000,87,M,117
2000,88,M,66
2000,89,M,83
2000,90,M,38
2000,91,M,23
2000,92,M,17
2000,93,M,15
2000,94,M,14
2000,95,M,11
2000,96,M,12
2000,97,M,7
2000,98,M,3
2000,99,M,1
2000,100,M,2
2000,0,F,579
2000,1,F,597
2000,2,F,567
2000,3,F,616
2000,4,F,612
2000,5,F,567
2000,6,F,682
2000,7,F,726
2000,8,F,737
2000,9,F,694
2000,10,F,712
2000,11,F,748
2000,12,F,712
2000,13,F,709
2000,14,F,705
2000,15,F,760
2000,16,F,782
2000,17,F,883
2000,18,F,847
2000,19,F,860
2000,20,F,858
2000,21,F,908
2000,22,F,910
2000,23,F,1046
2000,24,F,1033
2000,25,F,1033
2000,26,F,1054
2000,27,F,1011
2000,28,F,1133
2000,29,F,1001
2000,30,F,1023
2000,31,F,1000
2000,32,F,1039
2000,33,F,1102
2000,34,F,1072
2000,35,F,1102
2000,36,F,1117
2000,37,F,1089
2000,38,F,1038
2000,39,F,1004
2000,40,F,1005
2000,41,F,1033
2000,42,F,982
2000,43,F,1029
2000,44,F,952
2000,45,F,973
2000,46,F,890
2000,47,F,859
2000,48,F,867
2000,49,F,966
2000,50,F,965
2000,51,F,1042
2000,52,F,1008
2000,53,F,1034
2000,54,F,796
2000,55,F,750
2000,56,F,877
2000,57,F,842
2000,58,F,864
2000,59,F,950
2000,60,F,980
2000,61,F,945
2000,62,F,968
2000,63,F,919
2000,64,F,922
2000,65,F,867
2000,66,F,975
2000,67,F,922
2000,68,F,891
2000,69,F,990
2000,70,F,883
2000,71,F,860
2000,72,F,885
2000,73,F,791
2000,74,F,829
2000,75,F,762
2000,76,F,735
2000,77,F,670
2000,78,F,688
2000,79,F,563
2000,80,F,370
2000,81,F,290
2000,82,F,299
2000,83,F,328
2000,84,F,336
2000,85,F,296
2000,86,F,260
2000,87,F,264
2000,88,F,167
2000,89,F,152
2000,90,F,115
2000,91,F,89
2000,92,F,50
2000,93,F,24
2000,94,F,40
2000,95,F,31
2000,96,F,28
2000,97,F,24
2000,98,F,11
2000,99,F,12
2000,100,F,15
2001,0,M,530
2001,1,M,589
2001,2,M,592
2001,3,M,582
2001,4,M,614
2001,5,M,640
2001,6,M,663
2001,7,M,658
2001,8,M,780
2001,9,M,713
2001,10,M,789
2001,11,M,751
2001,12,M,751
2001,13,M,746
2001,14,M,789
2001,15,M,837
2001,16,M,815
2001,17,M,844
2001,18,M,871
2001,19,M,889
2001,20,M,921
2001,21,M,926
2001,22,M,979
2001,23,M,993
2001,24,M,1006
2001,25,M,1019
2001,26,M,1081
2001,27,M,1119
2001,28,M,1060
2001,29,M,1042
2001,30,M,1030
2001,31,M,1047
2001,32,M,990
2001,33,M,1008
2001,34,M,1078
2001,35,M,1014
2001,36,M,1103
2001,37,M,960
2001,38,M,962
2001,39,M,934
2001,40,M,936
2001,41,M,975
2001,42,M,895
2001,43,M,888
2001,44,M,949
2001,45,M,929
2001,46,M,859
2001,47,M,819
2001,48,M,800
2001,49,M,842
2001,50,M,836
2001,51,M,847
2001,52,M,880
2001,53,M,886
2001,54,M,875
2001,55,M,749
2001,56,M,594
2001,57,M,687
2001,58,M,708
2001,59,M,691
2001,60,M,832
2001,61,M,784
2001,62,M,765
2001,63,M,697
2001,64,M,680
2001,65,M,755
2001,66,M,736
2001,67,M,760
2001,68,M,683
2001,69,M,728
2001,70,M,714
2001,71,M,641
2001,72,M,591
2001,73,M,597
2001,74,M,537
2001,75,M,549
2001,76,M,507
2001,77,M,465
2001,78,M,391
2001,79,M,347
2001,80,M,349
2001,81,M,225
2001,82,M,159
2001,83,M,149
2001,84,M,145
2001,85,M,162
2001,86,M,127
2001,87,M,131
2001,88,M,99
2001,89,M,63
2001,90,M,69
2001,91,M,30
2001,92,M,18
2001,93,M,14
2001,94,M,13
2001,95,M,8
2001,96,M,6
2001,97,M,10
2001,98,M,5
2001,99,M,3
2001,100,M,4
2001,0,F,501
2001,1,F,578
2001,2,F,581
2001,3,F,562
2001,4,F,629
2001,5,F,592
2001,6,F,587
2001,7,F,689
2001,8,F,727
2001,9,F,733
2001,10,F,729
2001,11,F,730
2001,12,F,744
2001,13,F,715
2001,14,F,717
2001,15,F,712
2001,16,F,777
2001,17,F,794
2001,18,F,893
2001,19,F,844
2001,20,F,858
2001,21,F,834
2001,22,F,915
2001,23,F,878
2001,24,F,1016
2001,25,F,1002
2001,26,F,989
2001,27,F,1026
2001,28,F,949
2001,29,F,1086
2001,30,F,973
2001,31,F,1024
2001,32,F,982
2001,33,F,1018
2001,34,F,1098
2001,35,F,1075
2001,36,F,1098
2001,37,F,1134
2001,38,F,1070
2001,39,F,1057
2001,40,F,1011
2001,41,F,1009
2001,42,F,1032
2001,43,F,985
2001,44,F,1020
2001,45,F,959
2001,46,F,972
2001,47,F,882
2001,48,F,849
2001,49,F,875
2001,50,F,971
2001,51,F,958
2001,52,F,1034
2001,53,F,987
2001,54,F,1032
2001,55,F,786
2001,56,F,740
2001,57,F,876
2001,58,F,851
2001,59,F,870
2001,60,F,934
2001,61,F,964
2001,62,F,934
2001,63,F,949
2001,64,F,905
2001,65,F,892
2001,66,F,865
2001,67,F,962
2001,68,F,903
2001,69,F,879
2001,70,F,966
2001,71,F,871
2001,72,F,827
2001,73,F,856
2001,74,F,771
2001,75,F,804
2001,76,F,755
2001,77,F,696
2001,78,F,653
2001,79,F,673
2001,80,F,536
2001,81,F,344
2001,82,F,267
2001,83,F,268
2001,84,F,304
2001,85,F,304
2001,86,F,273
2001,87,F,236
2001,88,F,226
2001,89,F,133
2001,90,F,135
2001,91,F,104
2001,92,F,80
2001,93,F,44
2001,94,F,28
2001,95,F,30
2001,96,F,26
2001,97,F,26
2001,98,F,21
2001,99,F,10
2001,100,F,18
2002,0,M,579
2002,1,M,530
2002,2,M,600
2002,3,M,580
2002,4,M,580
2002,5,M,627
2002,6,M,634
2002,7,M,675
2002,8,M,649
2002,9,M,777
2002,10,M,715
2002,11,M,804
2002,12,M,748
2002,13,M,748
2002,14,M,747
2002,15,M,798
2002,16,M,844
2002,17,M,826
2002,18,M,847
2002,19,M,879
2002,20,M,884
2002,21,M,916
2002,22,M,919
2002,23,M,971
2002,24,M,997
2002,25,M,993
2002,26,M,993
2002,27,M,1057
2002,28,M,1079
2002,29,M,1017
2002,30,M,1016
2002,31,M,1004
2002,32,M,1002
2002,33,M,965
2002,34,M,974
2002,35,M,1038
2002,36,M,999
2002,37,M,1078
2002,38,M,947
2002,39,M,966
2002,40,M,934
2002,41,M,931
2002,42,M,959
2002,43,M,889
2002,44,M,892
2002,45,M,944
2002,46,M,925
2002,47,M,867
2002,48,M,820
2002,49,M,792
2002,50,M,837
2002,51,M,826
2002,52,M,848
2002,53,M,862
2002,54,M,877
2002,55,M,859
2002,56,M,743
2002,57,M,591
2002,58,M,676
2002,59,M,690
2002,60,M,681
2002,61,M,814
2002,62,M,773
2002,63,M,748
2002,64,M,693
2002,65,M,664
2002,66,M,744
2002,67,M,719
2002,68,M,738
2002,69,M,655
2002,70,M,700
2002,71,M,684
2002,72,M,619
2002,73,M,578
2002,74,M,570
2002,75,M,509
2002,76,M,525
2002,77,M,483
2002,78,M,433
2002,79,M,364
2002,80,M,327
2002,81,M,321
2002,82,M,215
2002,83,M,145
2002,84,M,137
2002,85,M,123
2002,86,M,148
2002,87,M,117
2002,88,M,110
2002,89,M,84
2002,90,M,49
2002,91,M,53
2002,92,M,32
2002,93,M,22
2002,94,M,18
2002,95,M,11
2002,96,M,5
2002,97,M,3
2002,98,M,6
2002,99,M,4
2002,100,M,5
2002,0,F,505
2002,1,F,506
2002,2,F,580
2002,3,F,566
2002,4,F,558
2002,5,F,623
2002,6,F,583
2002,7,F,600
2002,8,F,683
2002,9,F,715
2002,10,F,740
2002,11,F,751
2002,12,F,725
2002,13,F,761
2002,14,F,714
2002,15,F,720
2002,16,F,717
2002,17,F,788
2002,18,F,795
2002,19,F,876
2002,20,F,839
2002,21,F,856
2002,22,F,834
2002,23,F,894
2002,24,F,859
2002,25,F,986
2002,26,F,976
2002,27,F,963
2002,28,F,987
2002,29,F,933
2002,30,F,1057
2002,31,F,951
2002,32,F,1006
2002,33,F,977
2002,34,F,998
2002,35,F,1085
2002,36,F,1063
2002,37,F,1093
2002,38,F,1131
2002,39,F,1058
2002,40,F,1045
2002,41,F,1013
2002,42,F,1011
2002,43,F,1027
2002,44,F,978
2002,45,F,1012
2002,46,F,956
2002,47,F,976
2002,48,F,879
2002,49,F,852
2002,50,F,877
2002,51,F,967
2002,52,F,957
2002,53,F,1033
2002,54,F,977
2002,55,F,1013
2002,56,F,778
2002,57,F,733
2002,58,F,881
2002,59,F,850
2002,60,F,866
2002,61,F,928
2002,62,F,948
2002,63,F,923
2002,64,F,933
2002,65,F,901
2002,66,F,883
2002,67,F,857
2002,68,F,953
2002,69,F,896
2002,70,F,868
2002,71,F,946
2002,72,F,855
2002,73,F,814
2002,74,F,828
2002,75,F,759
2002,76,F,775
2002,77,F,737
2002,78,F,675
2002,79,F,626
2002,80,F,640
2002,81,F,498
2002,82,F,325
2002,83,F,249
2002,84,F,243
2002,85,F,292
2002,86,F,267
2002,87,F,259
2002,88,F,218
2002,89,F,208
2002,90,F,122
2002,91,F,123
2002,92,F,96
2002,93,F,70
2002,94,F,37
2002,95,F,28
2002,96,F,23
2002,97,F,21
2002,98,F,17
2002,99,F,14
2002,100,F,22
2003,0,M,582
2003,1,M,585
2003,2,M,543
2003,3,M,604
2003,4,M,582
2003,5,M,586
2003,6,M,629
2003,7,M,641
2003,8,M,678
2003,9,M,653
2003,10,M,774
2003,11,M,721
2003,12,M,802
2003,13,M,756
2003,14,M,757
2003,15,M,751
2003,16,M,798
2003,17,M,847
2003,18,M,831
2003,19,M,847
2003,20,M,869
2003,21,M,881
2003,22,M,901
2003,23,M,909
2003,24,M,952
2003,25,M,977
2003,26,M,981
2003,27,M,990
2003,28,M,1035
2003,29,M,1062
2003,30,M,1007
2003,31,M,996
2003,32,M,1000
2003,33,M,979
2003,34,M,967
2003,35,M,966
2003,36,M,1043
2003,37,M,992
2003,38,M,1092
2003,39,M,947
2003,40,M,976
2003,41,M,933
2003,42,M,935
2003,43,M,948
2003,44,M,901
2003,45,M,893
2003,46,M,943
2003,47,M,930
2003,48,M,862
2003,49,M,823
2003,50,M,804
2003,51,M,835
2003,52,M,823
2003,53,M,837
2003,54,M,857
2003,55,M,873
2003,56,M,861
2003,57,M,741
2003,58,M,588
2003,59,M,677
2003,60,M,684
2003,61,M,677
2003,62,M,803
2003,63,M,768
2003,64,M,750
2003,65,M,691
2003,66,M,662
2003,67,M,734
2003,68,M,706
2003,69,M,732
2003,70,M,654
2003,71,M,682
2003,72,M,667
2003,73,M,603
2003,74,M,560
2003,75,M,559
2003,76,M,496
2003,77,M,502
2003,78,M,459
2003,79,M,410
2003,80,M,349
2003,81,M,307
2003,82,M,301
2003,83,M,199
2003,84,M,131
2003,85,M,127
2003,86,M,114
2003,87,M,133
2003,88,M,102
2003,89,M,96
2003,90,M,68
2003,91,M,42
2003,92,M,40
2003,93,M,27
2003,94,M,17
2003,95,M,17
2003,96,M,10
2003,97,M,4
2003,98,M,3
2003,99,M,3
2003,100,M,9
2003,0,F,510
2003,1,F,503
2003,2,F,511
2003,3,F,588
2003,4,F,572
2003,5,F,565
2003,6,F,618
2003,7,F,591
2003,8,F,604
2003,9,F,697
2003,10,F,719
2003,11,F,740
2003,12,F,753
2003,13,F,726
2003,14,F,754
2003,15,F,716
2003,16,F,719
2003,17,F,718
2003,18,F,792
2003,19,F,800
2003,20,F,874
2003,21,F,826
2003,22,F,847
2003,23,F,824
2003,24,F,873
2003,25,F,849
2003,26,F,968
2003,27,F,955
2003,28,F,944
2003,29,F,966
2003,30,F,908
2003,31,F,1051
2003,32,F,940
2003,33,F,1005
2003,34,F,966
2003,35,F,1011
2003,36,F,1074
2003,37,F,1066
2003,38,F,1097
2003,39,F,1141
2003,40,F,1062
2003,41,F,1048
2003,42,F,1013
2003,43,F,1020
2003,44,F,1032
2003,45,F,984
2003,46,F,1012
2003,47,F,957
2003,48,F,966
2003,49,F,885
2003,50,F,849
2003,51,F,866
2003,52,F,963
2003,53,F,959
2003,54,F,1029
2003,55,F,976
2003,56,F,1005
2003,57,F,772
2003,58,F,725
2003,59,F,883
2003,60,F,851
2003,61,F,861
2003,62,F,934
2003,63,F,940
2003,64,F,920
2003,65,F,932
2003,66,F,897
2003,67,F,877
2003,68,F,855
2003,69,F,947
2003,70,F,892
2003,71,F,852
2003,72,F,939
2003,73,F,842
2003,74,F,808
2003,75,F,816
2003,76,F,740
2003,77,F,754
2003,78,F,714
2003,79,F,656
2003,80,F,596
2003,81,F,612
2003,82,F,486
